station_id	source_uid	source_name	descriptionDataset	data_repository_ftp	wmo_id	station name	lat	lon	elev	fips_code	country	continent	station_data_policy	station_data_type	data_update_status	station_metadata_link	timestep	ver	obs_freq	obs_time_GMT	Temperature_start_year	Temperature_end_year	Wind_speed_start_year	Wind_speed_end_year	Wind_direction_start_year	Wind_direction_end_year	Dew_Point_Temperature_start_year	Dew_Point_Temperature_end_year	Frost_Point_Temperature_start_year	Frost_Point_Temperature_end_year	Relative_humidity_start_year	Relative_humidity_end_year	Ozone_concentration_start_year	Ozone_concentration_end_year	Geopotential_height_start_year	Geopotential_height_end_year	Obs_altitude_start_year	Obs_altitude_end_year	Air_pressure_start_year	Air_pressure_end_year	pointOfContact_Organisation	pointOfContact_ContactName	pointOfContact_Position	pointOfContact_MailAddress	principalInvestigator_Name	principalInvestigator_MailAddress	principalInvestigator_OnlineResource	revisionDate	creationDate	metadataStandard	alternativeMetadataReference_Title	alternativeMetadataReference_OnlineResource	referenceSystem	data_Identification	abstract	purpose	originator_Organisation	originator_Name	originator_Position	originator_MailAddress	applicationArea	stationDescription	startOfOperation	spatialExtent	spatialExtent	maintenanceAndUpdateFrequency	dataCentre	observedVariable-measurand_domain	stationPlatformModel	observedVariable-measurand_variable	stationPlatformType	temporal	featureType	useConstraints	otherConstraints	LanguageCode	characterEncoding	observedVariable-measurand_subdomain	measurementUnit_name	measurementUnit_abbreviation	temporalExtent	representativenessOfObservation	programmeNetworkAffiliation_Definition	regionOfOriginOfData	territoryOfOriginOfData_Name	territoryOfOriginOfData_ISO3CountryCode	stationPlatformUniqueIdentifier	coordinatesSourceDevice	stationStatus	sourceOfObservation	measurementObservingMethod	instrumentSpecifications	instrumentOperatingStatus	coordinatesSourceDevice	statusOfObservation	dataFormat	versionOfDataFormat	aggregationPeriod	referenceTime	qualityFlag_BUFR	qualityFlag_OGC	qualityFlaggingSystem	traceability	network_Names	network_IDs	measurementOriginalUnit_name
72462	IGRA	IGRA		IGRA			37.433	-105.867	2299.0														1973-01-01	1975-12-31																																	x												35		101																																			
72464	IGRA	IGRA		IGRA			38.283	-104.500	1439.0														1973-01-01	1975-12-31																																	x												35		101																																			
72465	IGRA	IGRA		IGRA			39.367	-101.700	1115.0														1944-01-01	1974-12-31																																	x												35		101																																			
72468	IGRA	IGRA		IGRA			38.700	-104.767	1789.0														1971-01-01	1998-12-31																																	x												35		101																																			
72469	IGRA	IGRA		IGRA			39.767	-104.869	1611.0														1919-01-01	2019-12-31																																	x												35		101																																			
72475	IGRA	IGRA		IGRA			38.417	-113.017	1536.0														1973-01-01	1975-12-31																																	x												35		101																																			
72476	IGRA	IGRA		IGRA			39.120	-108.525	1474.0														1938-01-01	2019-12-31																																	x												35		101																																			
72480	IGRA	IGRA		IGRA			37.367	-118.367	1263.0														1947-01-01	1975-12-31																																	x												35		101																																			
72481	IGRA	IGRA		IGRA			37.367	-120.567	58.2														1942-01-01	1963-12-31																																	x												35		101																																			
72483	IGRA	IGRA		IGRA			38.517	-121.500	8.0														1938-01-01	1974-12-31																																	x												35		101																																			
72485	IGRA	IGRA		IGRA			38.067	-117.083	1656.0														1942-01-01	1958-12-31																																	x												35		101																																			
72486	IGRA	IGRA		IGRA			39.295	-114.845	1907.1														1938-01-01	1995-12-31																																	x												35		101																																			
72489	IGRA	IGRA		IGRA			39.568	-119.797	1518.0														1927-01-01	2019-12-31																																	x												35		101																																			
72493	IGRA	IGRA		IGRA			37.744	-122.224	2.5														1928-01-01	2019-12-31																																	x												35		101																																			
72497	IGRA	IGRA		IGRA			39.783	-121.850	25.0														1942-01-01	1971-12-31																																	x												35		101																																			
72501	IGRA	IGRA		IGRA			40.865	-72.863	19.6														1994-01-01	2019-12-31																																	x												35		101																																			
72503	IGRA	IGRA		IGRA			40.783	-73.867	6.0														1939-01-01	1972-12-31																																	x												35		101																																			
72506	IGRA	IGRA		IGRA			41.250	-70.067	14.0														1941-01-01	1970-12-31																																	x												35		101																																			
72509	IGRA	IGRA		IGRA			42.367	-71.033	6.0														1926-01-01	1973-12-31																																	x												35		101																																			
72514	IGRA	IGRA		IGRA			41.250	-76.917	160.0														1973-01-01	1975-12-31																																	x												35		101																																			
72515	IGRA	IGRA		IGRA			42.217	-75.983	497.0														1973-01-01	1973-12-31																																	x												35		101																																			
72518	IGRA	IGRA		IGRA			42.692	-73.832	95.0														1930-01-01	2019-12-31																																	x												35		101																																			
72520	IGRA	IGRA		IGRA			40.532	-80.217	360.5														1934-01-01	2019-12-31																																	x												35		101																																			
72524	IGRA	IGRA		IGRA			41.417	-81.867	245.0														1926-01-01	1973-12-31																																	x												35		101																																			
72528	IGRA	IGRA		IGRA			42.941	-78.719	218.4														1929-01-01	2019-12-31																																	x												35		101																																			
72531	IGRA	IGRA		IGRA			40.300	-88.150	227.0														1922-01-01	1956-12-31																																	x												35		101																																			
72532	IGRA	IGRA		IGRA			40.667	-89.683	205.7														1956-01-01	1995-12-31																																	x												35		101																																			
72533	IGRA	IGRA		IGRA			41.000	-85.200	252.0														1940-01-01	1975-12-31																																	x												35		101																																			
72534	IGRA	IGRA		IGRA			41.783	-87.750	190.0														1928-01-01	1979-12-31																																	x												35		101																																			
72535	IGRA	IGRA		IGRA			41.700	-86.317	235.9														1959-01-01	1961-12-31																																	x												35		101																																			
72536	IGRA	IGRA		IGRA			41.600	-83.800	211.0														1939-01-01	1974-12-31																																	x												35		101																																			
72537	IGRA	IGRA		IGRA			42.317	-83.233	187.0														1949-01-01	1972-12-31																																	x												35		101																																			
72545	IGRA	IGRA		IGRA			42.083	-91.617	264.9														1954-01-01	1961-12-31																																	x												35		101																																			
72546	IGRA	IGRA		IGRA			41.533	-93.650	294.0														1939-01-01	1975-12-31																																	x												35		101																																			
72548	IGRA	IGRA		IGRA			42.550	-92.400	255.0														1953-01-01	1959-12-31																																	x												35		101																																			
72557	IGRA	IGRA		IGRA			42.400	-96.383	336.0														1940-01-01	1974-12-31																																	x												35		101																																			
72558	IGRA	IGRA		IGRA			41.320	-96.367	351.5														1926-01-01	2019-12-31																																	x												35		101																																			
